name;surname;birthDate;gender;maritialStatus;numberOfChildrens;priceFactor
Donald;Greer;04/14/1957 08:28;male;single;4;0.62
Maggie;Mcknight;09/16/1976 22:01;female;married;3;0.64
Berkley;Marquez;08/13/1943 19:08;female;single;4;0.72
Elliana;Mclaughlin;12/07/1990 12:21;female;single;1;1.1
Jasper;Macdonald;04/11/1966 12:29;male;single;1;0.71
Mya;Murphy;10/05/1959 17:15;female;married;2;0.85
Nathalie;Allison;07/08/1967 21:38;female;single;2;1.16
Juan;Byers;12/21/1947 10:53;male;single;2;1.13
Julieta;Hays;12/01/1982 09:34;female;single;3;1.4
Esmeralda;Heath;05/16/1983 09:46;female;married;3;0.6
Scott;Conner;01/11/1993 20:06;male;married;3;0.74
Kenia;Dunn;06/07/1996 00:02;female;single;0;0.75
August;Dillard;10/15/1967 06:50;male;married;3;1.12
Ira;Patterson;10/09/1993 00:58;male;single;3;1.25
Lucia;Mathews;05/21/1985 05:01;female;single;2;1.29
Juniper;Howell;11/11/1953 14:36;female;married;4;1.12
Jericho;Mathews;09/08/1970 20:33;male;married;1;0.79
Vivaan;Stanton;03/06/1994 01:56;male;married;3;0.95
Arielle;Keller;09/25/1957 20:33;female;married;3;0.68
Elsie;Ewing;12/22/1990 12:35;female;married;2;1.18
Thea;Ward;04/07/1983 03:27;female;married;4;0.66
Winston;Grant;05/05/1963 10:07;male;married;4;0.85
Emmalynn;Conley;01/15/1971 16:57;female;married;4;1.01
Blair;Guy;06/17/1949 13:36;female;single;2;1.43
Orlando;George;12/04/1954 14:15;male;married;0;0.69
Koa;Patrick;11/15/1975 18:49;male;married;4;1.36
Julie;Middleton;04/26/1975 21:45;female;single;1;1.0
Esperanza;Henderson;09/30/1943 16:44;female;single;1;1.01
Zane;Lynch;02/08/1943 20:28;male;married;4;0.87
Omari;Davis;09/14/1970 00:30;male;single;0;1.08
Katherine;Pruitt;11/03/1967 16:05;female;single;0;0.83
Ariadne;Chang;07/04/1972 05:01;female;single;1;0.79
Bailee;Wilder;02/22/1968 11:35;female;married;2;1.23
Sevyn;Norris;10/23/1961 23:56;female;married;1;0.74
Alayna;Barton;10/11/1982 02:24;female;single;1;0.59
Abdullah;Brewer;04/21/1995 07:45;male;single;0;0.63
Ishaan;Kane;12/01/1940 14:48;male;single;1;1.42
Levi;Richmond;04/27/1941 12:56;male;single;1;1.27
Caiden;Harris;08/11/1949 19:20;male;single;0;1.0
Marcos;Lester;09/13/1978 03:11;male;married;0;0.88
Ellis;Fulton;07/21/1976 20:03;female;married;2;1.4
Hezekiah;Wood;06/12/1966 13:13;male;married;2;0.55
Giovanni;Warner;01/18/1985 13:42;male;married;0;0.9
Dixie;Harding;08/06/1947 02:41;female;single;2;1.4
Dakari;Levine;09/19/1990 17:31;male;single;3;0.6
Kylan;Gray;11/07/1964 02:35;male;single;0;0.59
Giuliana;Cobb;12/01/1982 15:05;female;single;4;0.73
Flynn;Prince;10/08/1970 01:48;male;married;0;0.82
Robin;English;05/15/1964 18:40;male;single;3;0.58
Mikayla;Ford;01/24/1981 00:40;female;single;3;1.18
Moises;Morse;07/21/1986 13:11;male;single;3;0.64
Raelyn;Jacobs;09/23/1990 14:12;female;single;0;0.96
Lorenzo;Buchanan;02/06/1995 03:20;male;single;4;0.74
Spencer;Hyde;11/05/1948 03:47;male;married;2;1.24
Anaya;Chavez;12/11/1950 20:28;female;married;4;1.12
Addison;Johnston;02/05/1989 03:17;female;single;2;0.87
Tucker;Wilkins;12/11/1946 11:15;male;married;2;0.81
Gary;Love;04/05/1966 20:43;male;single;0;1.26
Elias;Henson;07/03/1975 01:36;male;single;4;1.38
Allen;Barber;07/30/1951 14:42;male;single;2;0.58
Dante;Mcleod;02/20/1951 22:22;male;married;0;1.33
Mario;Calderon;08/05/1995 18:00;male;single;0;1.19
Trey;Chase;01/04/1949 16:31;male;married;1;0.97
Keith;Woods;01/28/1981 04:49;male;married;3;0.74
Kimber;Roach;02/16/1951 16:50;female;married;4;1.1
Amy;Mcclure;10/10/1998 06:56;female;married;0;0.69
Scarlet;Klein;01/27/1955 00:49;female;married;2;1.45
Fallon;Wagner;04/16/1967 14:16;female;married;2;1.12
Fallon;Rogers;01/14/1977 12:20;female;single;0;0.87
David;Holland;08/08/1955 15:35;male;single;0;1.09
Alivia;Schwartz;03/28/1944 12:40;female;married;1;0.8
Dexter;Gates;12/24/1959 01:14;male;single;1;0.71
Bria;Harper;07/03/1976 21:54;female;single;4;0.61
Charlee;Pugh;06/27/1980 07:12;female;single;4;1.04
Izaiah;Paul;02/21/1992 00:40;male;married;2;1.18
Lilah;Barber;06/12/1955 05:31;female;single;1;0.5
Aydin;Ferrell;08/01/1964 14:32;male;single;1;1.39
Uriah;Knowles;06/14/1951 15:42;male;married;3;1.39
Eva;Meyer;12/25/1940 12:55;female;married;3;0.67
Raina;Walsh;01/26/1995 11:50;female;single;2;0.78
Molly;Hardin;06/29/1955 06:10;female;single;3;1.37
Kingsley;Santana;08/14/1953 14:42;male;married;3;0.88
Lea;Cox;08/09/1957 15:39;female;single;2;0.95
Quincy;Dickson;06/14/1975 02:35;male;married;0;1.49
Dorian;Barry;09/17/1999 05:23;male;married;3;0.99
Korbin;Bond;03/30/1992 17:14;male;single;3;0.99
Liv;Adkins;06/16/1970 00:27;female;single;4;1.18
Arian;Herring;06/29/1951 23:59;male;single;2;1.28
Xavier;Cote;12/30/1963 17:44;male;married;2;1.23
Simeon;Guthrie;07/15/2000 09:28;male;married;4;0.99
Jude;Acevedo;08/14/1940 16:33;male;single;2;0.92
Avianna;James;12/28/1976 08:41;female;married;0;1.23
Alanna;Norton;10/21/1958 00:08;female;single;2;0.66
Jaiden;Fox;04/18/1957 02:56;male;single;3;0.97
Magnus;Sargent;04/12/1968 16:18;male;married;0;1.31
Khaleesi;Huber;11/03/1944 16:58;female;married;4;1.48
Solomon;Taylor;02/05/1953 15:52;male;single;2;1.11
Maurice;Harmon;06/28/1968 02:37;male;married;3;0.77
Benson;Sanders;05/19/1951 03:46;male;single;1;1.25
Jayla;Howell;12/16/1956 18:13;female;married;4;1.31
Jax;Davidson;05/01/1964 20:49;male;married;0;1.28
Jessie;Burnett;03/13/1998 20:30;female;married;1;0.66
Veronica;Ramsey;08/19/2000 04:10;female;married;4;1.35
Mac;Mays;12/06/1991 18:55;male;married;0;0.8
Blaire;Mueller;06/17/1959 16:52;female;married;4;0.93
Diego;Boyle;01/27/1983 13:27;male;married;1;0.73
Harriet;Barlow;08/23/1983 16:31;female;single;4;1.01
Kennedy;Jones;01/22/1991 06:42;female;married;0;0.59
Blakely;Hensley;06/11/1940 20:13;female;married;3;0.92
Franklin;Schmidt;03/15/1946 18:02;male;single;1;1.02
Wes;Landry;11/28/1959 10:11;male;single;2;0.65
Lillie;Petersen;09/13/1963 12:27;female;single;1;1.27
Averi;Craig;09/09/1983 22:54;female;married;2;1.06
Maeve;Fowler;02/26/1957 08:29;female;married;4;0.5
Axel;Vaughan;03/17/1977 17:05;male;single;4;1.24
Nova;Rodriquez;06/14/1960 03:14;female;married;0;1.38
Vihaan;Brock;12/03/1977 11:38;male;married;3;0.61
Jaden;Casey;08/10/1985 18:32;male;married;1;1.34
Rowan;Gallagher;02/21/2000 14:18;male;single;1;1.31
Lilith;Hoffman;12/10/1964 13:45;female;single;3;0.68
Kristian;Todd;11/21/1994 05:07;male;single;4;0.56
Alec;Cooper;06/06/1963 15:33;male;married;2;1.36
Kaison;Rodgers;05/24/1964 19:33;male;married;0;0.85
Alexis;Roman;08/11/1997 14:23;female;single;4;1.3
Grace;Johnson;06/01/1977 04:31;female;married;0;0.87
Liv;Villarreal;11/14/1983 18:34;female;single;3;0.78
Jax;Torres;05/20/2000 08:39;male;single;3;1.38
Lawrence;Santiago;03/11/1970 20:11;male;married;3;1.32
Nathanael;Johnston;05/17/1974 21:20;male;single;1;0.81
Hugh;Wagner;08/29/1957 02:44;male;married;1;0.5
Samara;Zamora;07/18/1962 06:04;female;married;0;0.5
Jaime;Mcneil;09/20/1971 17:20;male;married;3;1.28
Lance;Ballard;02/28/1977 06:50;male;single;3;0.89
Florence;Hancock;08/08/2000 23:10;female;married;0;0.72
Leroy;Morrison;04/29/1970 23:08;male;married;3;0.71
Cain;Garrison;05/09/1942 01:05;male;married;3;0.98
Alexander;Lester;05/30/1949 10:36;male;married;3;1.38
Laila;Warner;03/27/1987 12:55;female;single;0;0.88
Lily;Sherman;12/15/1992 14:12;female;married;2;0.7
Felicity;Melendez;02/13/1975 05:12;female;single;0;1.06
Whitney;Lawrence;06/10/1982 01:11;female;single;2;1.05
Hassan;Ellis;12/09/1967 12:04;male;single;0;0.94
Allison;England;03/06/1968 20:23;female;married;4;0.78
Alexis;Osborn;02/28/1954 22:20;female;married;3;0.87
Adrianna;Kim;05/13/1944 16:07;female;single;4;0.56
Roger;Chapman;01/13/1989 13:59;male;single;2;1.15
Nasir;Abbott;10/19/1975 19:52;male;married;1;0.63
Skylar;Cruz;06/05/1943 10:03;female;single;2;1.04
Whitney;Porter;03/26/1973 20:01;female;single;1;1.11
Celia;Castillo;09/25/1950 23:37;female;single;4;1.23
Braelyn;Walker;10/11/1949 09:23;female;married;4;0.64
Matthias;Terrell;08/23/1949 03:45;male;married;4;1.15
Faye;Pierce;04/02/1964 21:18;female;single;0;1.22
Royal;Mendoza;08/06/1979 03:25;female;single;3;1.09
Rylie;David;04/08/1967 17:14;female;single;1;0.83
Kate;Morton;06/09/1989 03:58;female;single;0;0.58
Dante;Cole;06/06/1956 20:35;male;married;1;1.09
Renee;Booker;10/25/1967 07:10;female;single;3;1.21
Emelia;Peters;06/08/1970 03:02;female;married;1;1.18
Shiloh;Woodard;01/17/1949 06:10;male;married;2;0.72
Kasen;Little;07/17/1989 14:43;male;married;1;0.84
Allen;Kidd;01/26/1954 22:30;male;single;4;1.12
George;Hansen;03/06/1965 06:37;male;single;2;0.59
Jimena;Edwards;07/22/1969 09:16;female;single;1;1.37
Charles;Summers;09/17/1981 00:47;male;single;1;0.64
Alyssa;Christensen;08/08/1945 22:54;female;single;4;1.16
Jane;Mcfadden;09/03/1962 13:30;female;married;4;0.79
Alyson;Christensen;02/03/1960 23:41;female;single;1;0.64
Carter;Levine;01/21/1955 09:40;male;married;0;1.46
Megan;Le;04/11/1974 09:34;female;single;4;0.79
Noelle;Sweet;04/23/1987 04:03;female;single;2;1.16
Gianni;Mccarthy;05/25/1947 20:35;male;single;0;1.25
Hallie;Spence;02/28/1971 03:50;female;single;4;1.05
Samson;Patterson;02/21/1983 12:00;male;single;2;1.12
Enrique;Padilla;11/13/1989 21:52;male;married;4;0.84
Aurora;Keith;04/05/1994 08:30;female;married;3;1.48
Georgia;Pacheco;08/08/1974 19:36;female;single;0;0.55
Jaylah;Olson;07/10/1993 14:31;female;married;2;1.28
Callan;Kirk;08/13/1982 17:01;male;single;1;0.64
Jagger;Tillman;12/04/1995 03:59;male;single;3;1.09
Brentley;Wallace;04/15/1981 23:35;male;married;4;1.47
Waylon;Nelson;09/17/1988 08:53;male;single;3;0.88
Killian;Shields;02/02/1956 17:27;male;single;2;1.2
Jaxen;Farmer;03/07/1954 21:44;male;married;0;1.21
Jerome;Clements;07/14/1958 04:49;male;married;2;0.75
Dustin;Ramirez;09/25/1977 16:05;male;married;3;1.34
Ricardo;Poole;04/21/1941 06:05;male;single;3;0.93
Lyra;Pitts;08/26/1953 04:09;female;single;3;1.28
Kenna;Solomon;08/11/1988 08:48;female;married;3;0.68
Trent;Bernard;06/20/1965 04:29;male;single;2;0.6
Zoie;Sargent;04/07/1957 12:27;female;single;0;0.72
Amalia;Mcdaniel;04/27/1964 18:59;female;single;4;1.05
Alex;Randall;07/15/1953 08:42;male;married;1;1.48
Julianna;Maddox;12/14/1968 10:21;female;married;1;0.87
Leonel;Stephenson;10/30/1992 03:41;male;married;2;1.01
Duke;Gray;03/13/1941 12:18;male;married;2;1.08
Cataleya;Donovan;09/28/1966 19:37;female;married;1;0.59
Clara;Noel;08/22/1954 18:53;female;married;2;0.88
Bethany;Farley;02/01/1972 05:44;female;married;0;0.63
Haylee;Weaver;03/18/2000 11:50;female;married;3;1.49
Keaton;Fitzpatrick;10/11/1971 14:28;male;single;2;1.22
Madalyn;Barr;12/09/1973 03:46;female;single;0;1.09
Colter;Carpenter;02/24/1964 13:05;male;married;4;0.82
Trey;Hodges;09/20/1998 12:49;male;married;3;0.74
Maxine;Clark;01/30/1955 04:42;female;single;0;0.57
Alondra;Nichols;10/04/1947 19:09;female;single;3;0.77
Anthony;Vega;07/18/1973 07:48;male;married;4;0.62
Albert;Mckay;01/30/1945 09:15;male;single;0;0.9
Ayleen;Gilmore;09/03/1945 16:51;female;single;2;1.0
Itzayana;Figueroa;07/11/1946 20:36;female;single;2;0.73
Anson;Mosley;09/30/1980 18:50;male;married;1;0.56
Navy;Cunningham;11/27/1985 09:39;female;single;3;0.76
Carter;Gordon;03/22/1950 15:18;female;single;4;0.63
Hanna;Schneider;05/06/1974 17:56;female;single;1;0.88
Gianna;Padilla;08/15/1996 16:59;female;married;0;0.97
Eithan;Whitney;03/07/1960 05:00;male;married;2;0.69
Anika;Jackson;11/20/1992 03:50;female;married;2;1.11
Thomas;Cross;09/15/1986 10:14;male;single;4;1.16
Samara;White;11/08/1979 05:39;female;married;2;0.51
Elaine;Barry;04/23/2000 19:24;female;single;2;1.32
Thatcher;Avery;01/09/1988 06:27;male;married;3;1.03
Jillian;Clayton;09/26/1981 02:18;female;single;2;0.97
Zayd;Cameron;03/28/1964 11:20;male;married;2;1.03
Noelle;Burton;11/24/1988 10:40;female;single;4;0.62
Abel;Peterson;02/09/1951 13:17;male;married;1;1.46
Bria;Branch;12/03/1974 17:39;female;married;4;1.12
Kannon;Sparks;04/26/1940 11:52;male;single;3;0.75
Damien;Gamble;03/23/1948 08:06;male;married;2;1.24
Cameron;Baxter;05/30/1948 23:42;male;married;4;0.97
Kade;Mooney;01/05/1949 17:34;male;single;1;1.39
Iris;Moore;04/13/1973 13:49;female;married;4;1.43
Raven;Hebert;12/28/1953 16:44;female;married;0;0.86
Marvin;Taylor;07/15/1960 21:04;male;single;4;1.14
Elizabeth;Dickerson;07/27/1974 20:19;female;married;1;0.57
Macie;Jacobson;02/05/1947 17:31;female;single;3;1.41
Janelle;Mclean;01/21/1951 18:45;female;married;2;1.05
Madelynn;Blackwell;07/02/1983 19:39;female;single;2;0.87
Sutton;Howe;04/04/1945 21:01;female;married;2;0.65
Emmanuel;Hurst;03/18/1943 11:59;male;married;3;1.43
Jenna;Glenn;02/28/1945 14:34;female;single;2;0.96
Miriam;Turner;04/10/1950 16:36;female;single;3;1.01
Douglas;Moon;10/18/1980 15:14;male;married;2;0.98
Alayah;Watson;11/27/1957 19:50;female;single;4;0.71
Louise;Slater;04/29/1958 10:25;female;single;0;0.91
Melanie;Hines;10/29/1980 09:18;female;single;3;0.92
Lily;Cook;01/09/1974 17:37;female;married;4;1.28
Helena;Hunter;01/17/1940 15:26;female;single;1;1.42
Anais;Allison;01/30/1945 19:59;female;single;2;0.68
Micah;Roy;05/19/1993 19:32;female;married;3;0.93
Troy;Giles;02/15/1940 20:03;male;married;0;1.02
Alisson;Leblanc;10/10/1989 07:06;female;married;4;0.7
Daniel;Roman;12/30/1956 10:59;male;married;1;1.39
Arturo;Monroe;02/03/1956 04:14;male;married;3;1.32
Sergio;Sherman;05/29/1961 03:25;male;single;2;1.27
Chaim;Walters;04/27/1955 09:22;male;married;0;0.89
Graham;Clay;12/14/1996 19:05;male;single;2;1.48
Juliet;Wilkins;08/14/1980 15:24;female;single;0;0.63
Allison;Turner;02/14/1995 17:29;female;married;3;1.46
Callan;Avery;05/14/1989 10:21;male;single;1;1.32
Elena;Cooley;07/04/1952 02:13;female;married;2;0.99
Salem;Spence;05/31/1941 00:02;male;married;0;1.32
Kira;Johnston;01/19/1999 11:50;female;married;2;0.9
Asa;Griffin;07/21/1992 14:23;male;married;4;1.23
Baylor;Welch;04/30/1956 23:06;male;married;0;0.75
Kylan;Byrd;07/05/1978 11:49;male;married;4;0.51
Milan;Valenzuela;07/12/1962 05:25;female;married;0;1.38
Bronson;Luna;01/12/1967 10:37;male;single;3;1.09
